FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,CO,NO2,PM2.5,PM10,O3,BTX,TEMPERATURA,HUMEDAD,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2023-01-15 05:00:00,2023.0,1.0,15.0,5,Domingo,8.0,2.0,0.4,22.0,15.0,19.0,18.0,2.4,4.7,98.0,1.6,38.0,15.0,55.0,27.4
2023-01-15 06:00:00,2023.0,1.0,15.0,6,Domingo,8.0,2.0,0.3,14.0,15.0,16.0,32.0,2.0,4.5,99.0,1.6,32.0,26.67,35.0,23.82
2023-01-15 07:00:00,2023.0,1.0,15.0,7,Domingo,8.0,2.0,0.3,11.0,8.0,9.0,35.0,1.3,4.6,100.0,1.6,18.0,29.17,27.5,19.07
2023-01-15 08:00:00,2023.0,1.0,15.0,8,Domingo,8.0,2.0,0.3,14.0,7.0,9.0,30.0,1.2,5.0,100.0,1.6,18.0,25.0,35.0,19.9
2023-01-15 09:00:00,2023.0,1.0,15.0,9,Domingo,8.0,2.0,0.3,17.0,8.0,9.0,24.0,1.2,5.5,100.0,1.6,18.0,20.0,42.5,20.52
2023-01-15 10:00:00,2023.0,1.0,15.0,10,Domingo,8.0,2.0,0.3,19.0,8.0,11.0,25.0,1.3,6.2,99.0,1.6,22.0,20.83,47.5,22.98
2023-01-15 11:00:00,2023.0,1.0,15.0,11,Domingo,8.0,2.0,0.3,20.0,5.0,10.0,27.0,1.5,7.5,92.0,1.6,20.0,22.5,50.0,23.52
2023-01-15 12:00:00,2023.0,1.0,15.0,12,Domingo,8.0,2.0,0.4,24.0,9.0,14.0,24.0,1.6,8.0,90.0,1.6,28.0,20.0,60.0,27.4
2023-01-15 13:00:00,2023.0,1.0,15.0,13,Domingo,8.0,2.0,0.4,21.0,12.0,17.0,37.0,1.5,10.4,76.0,1.6,34.0,30.83,52.5,29.73
2023-01-15 14:00:00,2023.0,1.0,15.0,14,Domingo,8.0,2.0,0.4,23.0,9.0,14.0,58.0,1.7,12.9,53.0,1.6,28.0,48.33,57.5,33.86
2023-01-15 15:00:00,2023.0,1.0,15.0,15,Domingo,8.0,2.0,0.3,14.0,9.0,13.0,66.0,1.4,12.2,49.0,1.6,26.0,55.0,35.0,29.4
2023-01-15 16:00:00,2023.0,1.0,15.0,16,Domingo,8.0,2.0,0.3,17.0,1.0,2.0,66.0,1.5,12.1,45.0,1.6,4.0,55.0,42.5,25.78
2023-01-15 17:00:00,2023.0,1.0,15.0,17,Domingo,8.0,3.0,0.3,24.0,1.0,1.0,60.0,1.6,10.1,48.0,2.4,2.0,50.0,60.0,28.6
2023-01-15 18:00:00,2023.0,1.0,15.0,18,Domingo,8.0,3.0,0.4,37.0,1.0,2.0,47.0,1.7,8.1,54.0,2.4,4.0,39.17,92.5,34.52
2023-01-15 19:00:00,2023.0,1.0,15.0,19,Domingo,8.0,2.0,0.4,38.0,3.0,6.0,45.0,1.8,7.2,57.0,1.6,12.0,37.5,95.0,36.52
2023-01-15 20:00:00,2023.0,1.0,15.0,20,Domingo,8.0,3.0,0.4,39.0,5.0,8.0,43.0,1.9,6.6,59.0,2.4,16.0,35.83,97.5,37.93
2023-01-15 21:00:00,2023.0,1.0,15.0,21,Domingo,8.0,3.0,0.4,30.0,6.0,10.0,49.0,1.8,6.1,62.0,2.4,20.0,40.83,75.0,34.56
2023-01-15 22:00:00,2023.0,1.0,15.0,22,Domingo,8.0,2.0,0.3,24.0,7.0,11.0,51.0,1.6,5.6,66.0,1.6,22.0,42.5,60.0,31.52
2023-01-15 23:00:00,2023.0,1.0,15.0,23,Domingo,8.0,2.0,0.3,21.0,2.0,6.0,55.0,1.3,5.2,65.0,1.6,12.0,45.83,52.5,27.98
2023-01-16 00:00:00,2023.0,1.0,16.0,0,Lunes,8.0,2.0,0.3,16.0,2.0,5.0,61.0,1.1,5.1,58.0,1.6,10.0,50.83,40.0,25.61
2023-01-16 01:00:00,2023.0,1.0,16.0,1,Lunes,8.0,2.0,0.3,13.0,1.0,4.0,63.0,1.1,5.0,58.0,1.6,8.0,52.5,32.5,23.65
2023-01-16 02:00:00,2023.0,1.0,16.0,2,Lunes,8.0,2.0,0.2,7.0,1.0,4.0,70.0,0.7000000000000001,5.2,58.0,1.6,8.0,58.33,17.5,21.36
2023-01-16 03:00:00,2023.0,1.0,16.0,3,Lunes,8.0,2.0,0.3,9.0,2.0,6.0,52.0,0.9,3.3,73.0,1.6,12.0,43.33,22.5,19.86
2023-01-16 04:00:00,2023.0,1.0,16.0,4,Lunes,8.0,2.0,0.3,8.0,5.0,8.0,53.0,0.9,3.0,77.0,1.6,16.0,44.17,20.0,20.44
2023-01-16 05:00:00,2023.0,1.0,16.0,5,Lunes,8.0,2.0,0.3,10.0,1.0,3.0,54.0,0.7999999999999999,3.1,78.0,1.6,6.0,45.0,25.0,19.4
2023-01-16 06:00:00,2023.0,1.0,16.0,6,Lunes,8.0,2.0,0.3,19.0,3.0,7.0,47.0,0.7999999999999999,3.2,78.0,1.6,14.0,39.17,47.5,25.57
2023-01-16 07:00:00,2023.0,1.0,16.0,7,Lunes,8.0,2.0,0.3,32.0,6.0,11.0,43.0,0.9,4.0,78.0,1.6,22.0,35.83,80.0,34.86
2023-01-16 08:00:00,2023.0,1.0,16.0,8,Lunes,8.0,3.0,0.4,36.0,8.0,15.0,42.0,1.3,4.2,83.0,2.4,30.0,35.0,90.0,39.35
2023-01-16 09:00:00,2023.0,1.0,16.0,9,Lunes,8.0,5.076882064406057,0.4,32.0,9.0,17.0,46.0,1.9,4.5,88.0,4.06,34.0,38.33,80.0,39.1
2023-01-16 10:00:00,2023.0,1.0,16.0,10,Lunes,8.0,5.076882064406057,0.2965504431353818,38.26555840855547,6.0,14.0,48.655962075633866,2.0,5.1,91.0,4.06,28.0,40.55,95.66,42.07
2023-01-16 11:00:00,2023.0,1.0,16.0,11,Lunes,8.0,1.0,0.4,27.0,8.0,14.0,48.655962075633866,1.7,6.1,91.0,0.8,28.0,40.55,67.5,34.21
2023-01-16 12:00:00,2023.0,1.0,16.0,12,Lunes,8.0,2.0,0.3,20.0,4.0,11.0,37.0,1.9,8.3,82.0,1.6,22.0,30.83,50.0,26.11
2023-01-16 13:00:00,2023.0,1.0,16.0,13,Lunes,8.0,3.0,0.3,18.0,6.0,10.0,41.0,1.7,8.8,83.0,2.4,20.0,34.17,45.0,25.39
2023-01-16 14:00:00,2023.0,1.0,16.0,14,Lunes,8.0,3.0,0.4,23.0,5.0,9.0,42.0,1.9,8.8,84.0,2.4,18.0,35.0,57.5,28.22
2023-01-16 15:00:00,2023.0,1.0,16.0,15,Lunes,8.0,3.0,0.3,24.0,5.0,11.0,45.0,1.8,9.3,82.0,2.4,22.0,37.5,60.0,30.48
2023-01-16 16:00:00,2023.0,1.0,16.0,16,Lunes,8.0,3.0,0.3,25.0,1.0,7.0,46.0,1.7,9.6,82.0,2.4,14.0,38.33,62.5,29.31
2023-01-16 17:00:00,2023.0,1.0,16.0,17,Lunes,8.0,3.0,0.3,26.0,7.0,14.0,48.0,1.9,9.9,81.0,2.4,28.0,40.0,65.0,33.85
2023-01-16 18:00:00,2023.0,1.0,16.0,18,Lunes,8.0,3.0,0.3,24.0,3.0,9.0,51.0,2.0,9.7,85.0,2.4,18.0,42.5,60.0,30.72
2023-01-16 19:00:00,2023.0,1.0,16.0,19,Lunes,8.0,3.0,0.3,22.0,1.0,3.0,51.0,1.7,9.5,88.0,2.4,6.0,42.5,55.0,26.48
2023-01-16 20:00:00,2023.0,1.0,16.0,20,Lunes,8.0,3.0,0.3,20.0,1.0,3.0,53.0,1.5,9.1,92.0,2.4,6.0,44.17,50.0,25.64
2023-01-16 21:00:00,2023.0,1.0,16.0,21,Lunes,8.0,3.0,0.3,13.0,2.0,4.0,59.0,1.3,9.0,91.0,2.4,8.0,49.17,32.5,23.02
2023-01-16 22:00:00,2023.0,1.0,16.0,22,Lunes,8.0,3.0,0.3,12.0,2.0,2.0,59.0,0.9,9.1,90.0,2.4,4.0,49.17,30.0,21.39
2023-01-16 23:00:00,2023.0,1.0,16.0,23,Lunes,8.0,3.0,0.2,8.0,2.0,3.0,65.0,0.7999999999999999,8.9,89.0,2.4,6.0,54.17,20.0,20.64
2023-01-17 00:00:00,2023.0,1.0,17.0,0,Martes,8.0,3.0,0.2,6.0,2.0,3.0,68.0,0.7000000000000001,8.5,91.0,2.4,6.0,56.67,15.0,20.02
2023-01-17 01:00:00,2023.0,1.0,17.0,1,Martes,8.0,2.0,0.2,5.0,5.0,6.0,66.0,0.5,8.1,95.0,1.6,12.0,55.0,12.5,20.27
2023-01-17 02:00:00,2023.0,1.0,17.0,2,Martes,8.0,2.0,0.2,5.0,1.0,1.0,67.0,0.4,8.2,95.0,1.6,2.0,55.83,12.5,17.98
2023-01-17 03:00:00,2023.0,1.0,17.0,3,Martes,8.0,3.0,0.2,4.0,1.0,1.0,70.0,0.4,8.5,92.0,2.4,2.0,58.33,10.0,18.18
2023-01-17 04:00:00,2023.0,1.0,17.0,4,Martes,8.0,2.0,0.2,4.0,3.0,4.0,71.0,0.4,8.3,95.0,1.6,8.0,59.17,10.0,19.69
2023-01-17 05:00:00,2023.0,1.0,17.0,5,Martes,8.0,3.0,0.2,5.0,2.0,2.0,69.0,0.4,8.5,95.0,2.4,4.0,57.5,12.5,19.1
2023-01-17 06:00:00,2023.0,1.0,17.0,6,Martes,8.0,3.0,0.2,10.0,3.0,3.0,64.0,0.4,8.8,94.0,2.4,6.0,53.33,25.0,21.68
2023-01-17 07:00:00,2023.0,1.0,17.0,7,Martes,8.0,3.0,0.3,24.0,2.0,2.0,53.0,0.7000000000000001,8.9,96.0,2.4,4.0,44.17,60.0,27.64
2023-01-17 08:00:00,2023.0,1.0,17.0,8,Martes,8.0,3.0,0.3,31.0,5.0,6.0,53.0,1.0,8.9,81.0,2.4,12.0,44.17,77.5,34.02
2023-01-17 09:00:00,2023.0,1.0,17.0,9,Martes,8.0,3.0,0.3,32.0,10.0,16.0,59.0,1.5,9.2,63.0,2.4,32.0,49.17,80.0,40.89
2023-01-17 10:00:00,2023.0,1.0,17.0,10,Martes,8.0,3.0,0.3,32.0,2.0,10.0,57.0,0.0,9.7,59.0,2.4,20.0,47.5,80.0,37.48
2023-01-17 11:00:00,2023.0,1.0,17.0,11,Martes,8.0,2.0,0.3,26.0,1.0,11.0,65.0,0.0,10.7,50.0,1.6,22.0,54.17,65.0,35.69
2023-01-17 12:00:00,2023.0,1.0,17.0,12,Martes,8.0,2.0,0.3,23.0,4.0,14.0,68.0,0.0,10.7,51.0,1.6,28.0,56.67,57.5,35.94
2023-01-17 13:00:00,2023.0,1.0,17.0,13,Martes,8.0,2.0,0.3,26.0,8.0,16.0,65.0,2.6000000000000005,10.9,49.0,1.6,32.0,54.17,65.0,38.19
2023-01-17 14:00:00,2023.0,1.0,17.0,14,Martes,8.0,3.0,0.3,26.0,2.0,9.0,64.0,2.8999999999999995,11.1,47.0,2.4,18.0,53.33,65.0,34.68
2023-01-17 15:00:00,2023.0,1.0,17.0,15,Martes,8.0,3.0,0.3,22.0,1.0,6.0,68.0,2.6,10.0,52.0,2.4,12.0,56.67,55.0,31.52
2023-01-17 16:00:00,2023.0,1.0,17.0,16,Martes,8.0,3.0,0.3,27.0,1.0,6.0,63.0,2.4000000000000004,16.33202472214117,55.02842191940925,2.4,12.0,52.5,67.5,33.6
2023-01-17 17:00:00,2023.0,1.0,17.0,17,Martes,8.0,3.0,0.3,32.0,6.0,12.0,58.0,2.8,16.33202472214117,55.02842191940925,2.4,24.0,48.33,80.0,38.68
2023-01-17 18:00:00,2023.0,1.0,17.0,18,Martes,8.0,3.0,0.4,32.0,3.0,10.0,61.0,3.3,16.33202472214117,55.02842191940925,2.4,20.0,50.83,80.0,38.31
2023-01-17 19:00:00,2023.0,1.0,17.0,19,Martes,8.0,3.0,0.4,39.0,3.0,9.0,53.0,4.1000000000000005,16.33202472214117,55.02842191940925,2.4,18.0,44.17,97.5,40.52
2023-01-17 20:00:00,2023.0,1.0,17.0,20,Martes,8.0,3.0,0.4,28.0,1.0,4.0,61.0,3.8,16.33202472214117,55.02842191940925,2.4,8.0,50.83,70.0,32.81
2023-01-17 21:00:00,2023.0,1.0,17.0,21,Martes,8.0,3.0,0.4,26.0,2.0,3.0,59.0,2.3,16.33202472214117,55.02842191940925,2.4,6.0,49.17,65.0,30.64
2023-01-17 22:00:00,2023.0,1.0,17.0,22,Martes,8.0,2.0,0.3,24.0,6.0,6.0,61.0,2.0,4.4,73.0,1.6,12.0,50.83,60.0,31.11
2023-01-17 23:00:00,2023.0,1.0,17.0,23,Martes,8.0,3.0,0.3,18.0,2.0,4.0,65.0,1.8,4.5,66.0,2.4,8.0,54.17,45.0,27.39
2023-01-18 00:00:00,2023.0,1.0,18.0,0,Miercoles,8.0,3.0,0.3,12.0,5.0,7.0,71.0,1.5,3.8,69.0,2.4,14.0,59.17,30.0,26.39
2023-01-18 01:00:00,2023.0,1.0,18.0,1,Miercoles,8.0,3.0,0.3,11.0,5.0,7.0,69.0,1.0,2.7,81.0,2.4,14.0,57.5,27.5,25.35
2023-01-18 02:00:00,2023.0,1.0,18.0,2,Miercoles,8.0,3.0,0.2,8.0,3.0,5.0,74.0,0.9,3.2,68.0,2.4,10.0,61.67,20.0,23.52
2023-01-18 03:00:00,2023.0,1.0,18.0,3,Miercoles,8.0,3.0,0.2,7.0,1.0,1.0,77.0,0.9,3.2,62.0,2.4,2.0,64.17,17.5,21.52
2023-01-18 04:00:00,2023.0,1.0,18.0,4,Miercoles,8.0,3.0,0.2,5.0,1.0,1.0,79.0,0.7999999999999999,2.9,64.0,2.4,2.0,65.83,12.5,20.68
2023-01-18 05:00:00,2023.0,1.0,18.0,5,Miercoles,8.0,3.0,0.2,9.0,1.0,2.0,75.0,0.7999999999999999,2.4,64.0,2.4,4.0,62.5,22.5,22.85
2023-01-18 06:00:00,2023.0,1.0,18.0,6,Miercoles,8.0,3.0,0.3,17.0,1.0,2.0,66.0,0.7000000000000001,2.7,65.0,2.4,4.0,55.0,42.5,25.98
2023-01-18 07:00:00,2023.0,1.0,18.0,7,Miercoles,8.0,3.0,0.3,35.0,7.0,11.0,52.0,1.0,3.1,65.0,2.4,22.0,43.33,87.5,38.81
2023-01-18 08:00:00,2023.0,1.0,18.0,8,Miercoles,8.0,3.0,0.4,45.0,2.0,6.0,43.0,1.6,3.4,65.0,2.4,12.0,35.83,112.5,40.68
2023-01-18 09:00:00,2023.0,1.0,18.0,9,Miercoles,8.0,3.0,0.4,43.0,2.0,9.0,45.0,2.8999999999999995,3.5,67.0,2.4,18.0,37.5,107.5,41.35
2023-01-18 10:00:00,2023.0,1.0,18.0,10,Miercoles,8.0,3.0,0.4,37.0,1.0,8.0,50.0,4.4,4.8,62.0,2.4,16.0,41.67,92.5,38.14
2023-01-18 11:00:00,2023.0,1.0,18.0,11,Miercoles,8.0,3.0,0.3,31.0,3.0,10.0,53.0,4.9,6.6,56.0,2.4,20.0,44.17,77.5,36.02
2023-01-18 12:00:00,2023.0,1.0,18.0,12,Miercoles,8.0,3.0,0.4,34.0,6.0,11.0,50.0,4.2,6.0,52.0,2.4,22.0,41.67,85.0,37.77
2023-01-18 13:00:00,2023.0,1.0,18.0,13,Miercoles,8.0,3.0,0.4,33.0,7.0,11.0,52.0,4.2,7.2,48.0,2.4,22.0,43.33,82.5,37.56
2023-01-18 14:00:00,2023.0,1.0,18.0,14,Miercoles,8.0,3.0,0.4,26.0,4.0,10.0,60.0,4.6000000000000005,8.1,45.0,2.4,20.0,50.0,65.0,34.35
2023-01-18 15:00:00,2023.0,1.0,18.0,15,Miercoles,8.0,3.0,0.3,23.0,1.0,4.0,61.0,3.7,7.2,47.0,2.4,8.0,50.83,57.5,29.68
2023-01-18 16:00:00,2023.0,1.0,18.0,16,Miercoles,8.0,3.0,0.3,25.0,1.0,2.0,60.0,3.9,7.6,48.0,2.4,4.0,50.0,62.5,29.72
2023-01-18 17:00:00,2023.0,1.0,18.0,17,Miercoles,8.0,3.0,0.4,45.0,1.0,4.0,42.0,4.6000000000000005,7.2,49.0,2.4,8.0,35.0,112.5,39.48
2023-01-18 18:00:00,2023.0,1.0,18.0,18,Miercoles,8.0,3.0,0.4,38.0,1.0,4.0,50.0,4.2,3.8,71.0,2.4,8.0,41.67,95.0,36.77
2023-01-18 22:00:00,2023.0,1.0,18.0,22,Miercoles,8.0,2.0,0.4,28.0,6.0,8.0,51.0,2.5,3.8,60.0,1.6,16.0,42.5,70.0,32.52
2023-01-18 23:00:00,2023.0,1.0,18.0,23,Miercoles,8.0,2.0,0.4,28.0,1.0,5.0,49.0,2.2,3.5,64.0,1.6,10.0,40.83,70.0,30.61
2023-01-19 00:00:00,2023.0,1.0,19.0,0,Jueves,8.0,2.0,0.3,18.0,4.0,7.0,58.0,2.3000000000000003,3.4,64.0,1.6,14.0,48.33,45.0,27.23
2023-01-19 01:00:00,2023.0,1.0,19.0,1,Jueves,8.0,2.0,0.3,14.0,2.0,3.0,62.0,2.4,3.0,64.0,1.6,6.0,51.67,35.0,23.57
2023-01-19 02:00:00,2023.0,1.0,19.0,2,Jueves,8.0,2.0,0.3,10.0,2.0,3.0,65.0,1.4,3.1,62.0,1.6,6.0,54.17,25.0,21.69
2023-01-19 03:00:00,2023.0,1.0,19.0,3,Jueves,8.0,2.0,0.3,12.0,1.0,1.0,62.0,1.2000000000000002,3.0,61.0,1.6,2.0,51.67,30.0,21.32
2023-01-19 04:00:00,2023.0,1.0,19.0,4,Jueves,8.0,2.0,0.3,11.0,1.0,1.0,60.0,1.0,2.4,65.0,1.6,2.0,50.0,27.5,20.27
2023-01-19 05:00:00,2023.0,1.0,19.0,5,Jueves,8.0,2.0,0.3,19.0,1.0,2.0,51.0,1.1,2.1,67.0,1.6,4.0,42.5,47.5,23.9
2023-01-19 06:00:00,2023.0,1.0,19.0,6,Jueves,8.0,2.0,0.3,23.0,4.0,7.0,48.0,1.4,2.0,69.0,1.6,14.0,40.0,57.5,28.28
2023-01-19 07:00:00,2023.0,1.0,19.0,7,Jueves,8.0,2.0,0.4,44.0,5.0,9.0,32.0,1.3000000000000005,2.0,70.0,1.6,18.0,26.67,110.0,39.07
2023-01-19 08:00:00,2023.0,1.0,19.0,8,Jueves,8.0,2.0,0.4,52.0,12.0,18.0,26.0,2.1,2.2,68.0,1.6,36.0,21.67,130.0,47.32
2023-01-19 10:00:00,2023.0,1.0,19.0,10,Jueves,8.0,3.0,0.4,37.0,3.0,12.0,41.0,4.1000000000000005,4.2,63.0,2.4,24.0,34.17,92.5,38.27
2023-01-19 11:00:00,2023.0,1.0,19.0,11,Jueves,8.0,2.0,0.3,24.0,2.0,8.0,54.0,2.5,6.7,53.0,1.6,16.0,45.0,60.0,30.65
2023-01-19 12:00:00,2023.0,1.0,19.0,12,Jueves,8.0,2.0,0.4,27.0,2.0,9.0,54.0,2.4,7.7,51.0,1.6,18.0,45.0,67.5,33.02
2023-01-19 13:00:00,2023.0,1.0,19.0,13,Jueves,8.0,2.0,0.4,34.0,2.0,7.0,48.0,2.8,7.2,55.0,1.6,14.0,40.0,85.0,35.15
2023-01-19 14:00:00,2023.0,1.0,19.0,14,Jueves,8.0,2.0,0.4,30.0,10.0,17.0,51.0,3.2,7.5,55.0,1.6,34.0,42.5,75.0,38.28
2023-01-19 15:00:00,2023.0,1.0,19.0,15,Jueves,8.0,2.0,0.4,28.0,8.0,14.0,50.0,2.7,7.2,60.0,1.6,28.0,41.67,70.0,35.32
2023-01-19 16:00:00,2023.0,1.0,19.0,16,Jueves,8.0,2.0,0.4,27.0,7.0,14.0,51.0,2.6,8.4,58.0,1.6,28.0,42.5,67.5,34.9
2023-01-19 17:00:00,2023.0,1.0,19.0,17,Jueves,8.0,2.0,0.4,36.0,3.0,11.0,42.0,2.8,7.1,69.0,1.6,22.0,35.0,90.0,37.15
2023-01-19 18:00:00,2023.0,1.0,19.0,18,Jueves,8.0,2.0,0.4,41.0,1.0,5.0,38.0,3.1,6.3,78.0,1.6,10.0,31.67,102.5,36.44
2023-01-19 19:00:00,2023.0,1.0,19.0,19,Jueves,8.0,2.0,0.4,42.0,5.0,9.0,36.0,3.4,5.9,82.0,1.6,18.0,30.0,105.0,38.65
2023-01-19 20:00:00,2023.0,1.0,19.0,20,Jueves,8.0,2.0,0.4,35.0,12.0,15.0,42.0,2.8,5.7,86.0,1.6,30.0,35.0,87.5,38.52
2023-01-19 21:00:00,2023.0,1.0,19.0,21,Jueves,8.0,2.0,0.4,28.0,7.0,9.0,48.0,2.1,6.3,84.0,1.6,18.0,40.0,70.0,32.4
2023-01-19 22:00:00,2023.0,1.0,19.0,22,Jueves,8.0,2.0,0.3,22.0,9.0,10.0,52.0,1.7,7.0,84.0,1.6,20.0,43.33,55.0,29.98
2023-01-19 23:00:00,2023.0,1.0,19.0,23,Jueves,8.0,2.0,0.3,20.0,4.0,6.0,51.0,1.5,7.5,85.0,1.6,12.0,42.5,50.0,26.52
2023-01-20 00:00:00,2023.0,1.0,20.0,0,Viernes,8.0,2.0,0.3,22.0,2.0,3.0,47.0,1.6,7.2,88.0,1.6,6.0,39.17,55.0,25.44
2023-01-20 01:00:00,2023.0,1.0,20.0,1,Viernes,8.0,2.0,0.3,12.0,4.0,6.0,55.0,1.3,6.9,92.0,1.6,12.0,45.83,30.0,22.36
2023-01-20 02:00:00,2023.0,1.0,20.0,2,Viernes,8.0,2.0,0.2,11.0,14.0,15.0,56.0,0.9,7.3,92.0,1.6,30.0,46.67,27.5,26.44
2023-01-20 03:00:00,2023.0,1.0,20.0,3,Viernes,8.0,2.0,0.3,14.0,3.0,3.0,52.0,0.7000000000000001,7.6,91.0,1.6,6.0,43.33,35.0,21.48
2023-01-20 04:00:00,2023.0,1.0,20.0,4,Viernes,8.0,2.0,0.3,25.0,4.0,5.0,43.0,0.9,8.1,85.0,1.6,10.0,35.83,62.5,27.48
2023-01-20 05:00:00,2023.0,1.0,20.0,5,Viernes,8.0,2.0,0.3,21.0,2.0,3.0,49.0,1.1,8.7,82.0,1.6,6.0,40.83,52.5,25.23
2023-01-20 06:00:00,2023.0,1.0,20.0,6,Viernes,8.0,2.0,0.3,24.0,6.0,7.0,53.0,0.9,9.1,76.0,1.6,14.0,44.17,60.0,29.94
2023-01-20 07:00:00,2023.0,1.0,20.0,7,Viernes,8.0,2.0,0.3,50.0,5.0,6.0,32.0,1.3,9.3,75.0,1.6,12.0,26.67,125.0,41.32
2023-01-20 08:00:00,2023.0,1.0,20.0,8,Viernes,8.0,3.0,0.4,66.0,1.0,4.0,21.0,2.2,9.1,73.0,2.4,8.0,17.5,165.0,48.22
2023-01-20 11:00:00,2023.0,1.0,20.0,11,Viernes,8.0,2.0,0.4,46.0,12.0,23.0,36.0,5.1,13.8,58.0,1.6,46.0,30.0,115.0,48.15
2023-01-20 12:00:00,2023.0,1.0,20.0,12,Viernes,8.0,2.0,0.4,42.0,9.0,20.0,43.0,4.2,14.4,52.0,1.6,40.0,35.83,105.0,45.61
2023-01-20 13:00:00,2023.0,1.0,20.0,13,Viernes,8.0,2.0,0.4,33.0,4.0,11.0,55.0,5.0,14.9,46.0,1.6,22.0,45.83,82.5,37.98
2023-01-20 14:00:00,2023.0,1.0,20.0,14,Viernes,8.0,2.0,0.4,26.0,6.0,10.0,62.0,4.5,15.2,44.0,1.6,20.0,51.67,65.0,34.57
2023-01-20 15:00:00,2023.0,1.0,20.0,15,Viernes,8.0,2.0,0.4,29.0,11.0,15.0,57.0,4.0,15.5,43.0,1.6,30.0,47.5,72.5,37.9
2023-01-20 16:00:00,2023.0,1.0,20.0,16,Viernes,8.0,2.0,0.4,30.0,4.0,9.0,55.0,3.8,15.4,42.0,1.6,18.0,45.83,75.0,35.11
2023-01-20 17:00:00,2023.0,1.0,20.0,17,Viernes,8.0,2.0,0.4,45.0,2.0,8.0,43.0,4.9,14.1,45.0,1.6,16.0,35.83,112.5,41.48
2023-01-20 18:00:00,2023.0,1.0,20.0,18,Viernes,8.0,2.0,0.4,55.0,3.0,9.0,31.0,5.5,11.2,55.0,1.6,18.0,25.83,137.5,45.73
2023-01-20 19:00:00,2023.0,1.0,20.0,19,Viernes,8.0,2.0,0.4,46.0,2.0,5.0,38.0,4.6,10.2,59.0,1.6,10.0,31.67,115.0,39.57
2023-01-20 21:00:00,2023.0,1.0,20.0,21,Viernes,8.0,3.0,0.4,55.0,15.0,19.0,28.0,3.4,9.8,58.0,2.4,38.0,23.33,137.5,50.31
2023-01-20 22:00:00,2023.0,1.0,20.0,22,Viernes,8.0,2.0,0.4,51.0,15.0,18.0,28.0,2.8,9.3,60.0,1.6,36.0,23.33,127.5,47.11
2023-01-21 01:00:00,2023.0,1.0,21.0,1,Sabado,8.0,2.0,0.4,53.0,9.0,14.0,23.0,3.5,8.8,67.0,1.6,28.0,19.17,132.5,45.32
2023-01-21 02:00:00,2023.0,1.0,21.0,2,Sabado,8.0,2.0,0.4,57.0,9.0,12.0,20.0,3.8,8.3,70.0,1.6,24.0,16.67,142.5,46.19
2023-01-21 03:00:00,2023.0,1.0,21.0,3,Sabado,8.0,2.0,0.4,45.0,12.0,14.0,26.0,3.3,7.9,73.0,1.6,28.0,21.67,112.5,40.94
2023-01-21 04:00:00,2023.0,1.0,21.0,4,Sabado,8.0,2.0,0.3,21.0,5.0,7.0,42.0,2.5,6.7,76.0,1.6,14.0,35.0,52.5,25.78
2023-01-21 05:00:00,2023.0,1.0,21.0,5,Sabado,8.0,2.0,0.3,21.0,4.0,7.0,39.0,1.9,6.0,77.0,1.6,14.0,32.5,52.5,25.15
2023-01-21 06:00:00,2023.0,1.0,21.0,6,Sabado,8.0,2.0,0.3,26.0,4.0,8.0,32.0,1.9,5.3,81.0,1.6,16.0,26.67,65.0,27.32
2023-01-21 07:00:00,2023.0,1.0,21.0,7,Sabado,8.0,3.0,0.3,29.0,3.0,6.0,28.0,2.3000000000000003,5.0,81.0,2.4,12.0,23.33,72.5,27.56
2023-01-21 08:00:00,2023.0,1.0,21.0,8,Sabado,8.0,3.0,0.3,45.0,8.0,12.0,15.0,2.5,5.1,81.0,2.4,24.0,12.5,112.5,37.85
2023-01-21 09:00:00,2023.0,1.0,21.0,9,Sabado,8.0,2.0,0.4,44.0,8.0,15.0,18.0,3.2,4.9,83.0,1.6,30.0,15.0,110.0,39.15
2023-01-21 10:00:00,2023.0,1.0,21.0,10,Sabado,8.0,3.0,0.3,40.0,6.0,12.0,30.0,2.7,7.1,73.0,2.4,24.0,25.0,100.0,37.85
2023-01-21 11:00:00,2023.0,1.0,21.0,11,Sabado,8.0,3.0,0.3,31.0,3.0,9.0,39.0,2.5,9.7,63.0,2.4,18.0,32.5,77.5,32.6
2023-01-21 12:00:00,2023.0,1.0,21.0,12,Sabado,8.0,2.0,0.3,24.0,10.0,15.0,53.0,2.3,9.7,56.0,1.6,30.0,44.17,60.0,33.94
2023-01-21 13:00:00,2023.0,1.0,21.0,13,Sabado,8.0,2.0,0.3,19.0,9.0,11.0,60.0,2.3,10.7,46.0,1.6,22.0,50.0,47.5,30.28
2023-01-21 14:00:00,2023.0,1.0,21.0,14,Sabado,8.0,2.0,0.3,23.0,15.0,18.0,61.0,2.1,12.0,39.0,1.6,36.0,50.83,57.5,36.48
2023-01-21 15:00:00,2023.0,1.0,21.0,15,Sabado,8.0,2.0,0.3,20.0,16.0,19.0,65.0,2.2,11.2,38.0,1.6,38.0,54.17,50.0,35.94
2023-01-21 16:00:00,2023.0,1.0,21.0,16,Sabado,8.0,2.0,0.3,22.0,9.0,11.0,63.0,1.8,11.8,34.0,1.6,22.0,52.5,55.0,32.78
